"govTrack_id","full_name","chamber","party","state","bin","govTrack_desc","govTrack_ideology","proPub_votesAgainstParty","user_id","name","screen_name","location","description","statuses_count","followers_count","friends_count","favourites_count","verified","account_created_at","profile_expanded_url","profile_image_url"
"x412654","Will Hurd","House","R","Texas",29," centrist Republican",0.647737081297,"7.0%","x2963445730","Rep. Will Hurd","HurdOnTheHill","#TX23","Serving #TX23 in Congress, #SanAntonio native, @TAMU grad, formerly undercover @CIA, @GOPOversight IT Subcommittee Chair, also on House #Intel & @HouseHomeland",4492,24297,1056,6101,TRUE,"2015-01-06 04:27:18","http://hurd.house.gov","http://pbs.twimg.com/profile_images/923635844703023104/-FECv1jZ_normal.jpg"
"x412726","Jodey Arrington","House","R","Texas",29," centrist Republican follower ",0.64839320544,"1.7%","x816284664658874368","Rep. Arrington","RepArrington","West Texas","Proudly representing the good people of West Texas in Congress.",637,4112,1186,162,TRUE,"2017-01-03 14:06:44","http://arrington.house.gov","http://pbs.twimg.com/profile_images/818265271051964417/EaWLT8zh_normal.jpg"
"x412621","Carlos Curbelo","House","R","Fla.",29," centrist Republican",0.64886303432,"13.4%","x1177437224","Carlos Curbelo","carloslcurbelo","Miami, Florida","Personal Acct. Husband, Dad, Catholic, Cuban parents,  US REP for #FL26, GOP, UM gradx2, Miami-Dade School Board, Belen Jesuit",5874,9297,1351,6812,TRUE,"2013-02-14 02:29:12","http://www.carloscurbelo.com","http://pbs.twimg.com/profile_images/3515994692/2371cfd160d154cedea4bd701d1b3bce_normal.jpeg"
"x412621","Carlos Curbelo","House","R","Fla.",29," centrist Republican",0.64886303432,"13.4%","x2853309155","Rep. Carlos Curbelo","RepCurbelo","","Representing Florida's 26th Congressional District, Husband, Dad, Catholic, Son of Cuban exiles, GOP, UM gradx2, Belen Jesuit",3093,15786,230,3388,TRUE,"2014-10-31 14:01:43","https://curbelo.house.gov/","http://pbs.twimg.com/profile_images/851886326018433025/UrWCD7sh_normal.jpg"
"x412710","Paul Mitchell","House","R","Mich.",30," centrist Republican follower ",0.65039450152,"3.7%","x811632636598910976","Rep. Paul Mitchell","RepPaulMitchell","","Official account for Congressman Paul Mitchell #MI10",668,3206,366,103,TRUE,"2016-12-21 18:01:14","http://mitchell.house.gov","http://pbs.twimg.com/profile_images/836624778798714880/Z8IIiYYx_normal.jpg"
"x412631","Garret Graves","House","R","La.",30," centrist Republican",0.651321854377,"6.3%","x587100576","Garret Graves","garretgraves","Baton Rouge, LA","Baton Rouge native • Proud husband & dad • Congressman proudly serving #LA06 • Fmr Chair of Coastal Protection & Restoration Authority",1074,3609,949,178,TRUE,"2012-05-22 00:57:19","http://www.garretgravesforcongress.com","http://pbs.twimg.com/profile_images/503911536532811776/-voTHI2S_normal.png"
"x412631","Garret Graves","House","R","La.",30," centrist Republican",0.651321854377,"6.3%","x2951574214","Rep. Garret Graves","RepGarretGraves","Follow us on Facebook: ","Official Twitter Page of Congressman Garret Graves (LA06)",2878,7669,862,180,TRUE,"2014-12-30 17:51:24","https://www.facebook.com/CongressmanGarretGraves/","http://pbs.twimg.com/profile_images/553292029963145216/lzwyCMoA_normal.png"
"x412729","Thomas Garrett","House","R","Va.",30," centrist Republican follower ",0.651397584839,"6.4%","x818460870573441028","Tom Garrett","RepTomGarrett","Buckingham County, VA","Husband, Father, Army Veteran, Former Prosecutor. Proudly serving Virginia's 5th Congressional District. @EdWorkforce, @HouseHomeland, @HouseForeign",1051,4672,795,427,TRUE,"2017-01-09 14:14:12","https://tomgarrett.house.gov","http://pbs.twimg.com/profile_images/910308763898466304/uNk5CsOD_normal.jpg"
"x400108","Mario Diaz-Balart","House","R","Fla.",30," centrist Republican",0.654373943584,"7.6%","x37094727","Mario Diaz-Balart","MarioDB","Florida & Washington, DC","I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair",5741,34465,197,116,TRUE,"2009-05-02 00:52:48","http://mariodiazbalart.house.gov","http://pbs.twimg.com/profile_images/827178282378461184/jo8DMh_J_normal.jpg"
"x400348","Edward Royce","House","R","Calif.",30," centrist Republican leader",0.657824355615,"2.9%","x246769138","Ed Royce","RepEdRoyce","Fullerton, CA & Washington, DC","Proudly serving California's 39th Congressional District (#CA39). Chairman of the @HouseForeign Affairs Committee.",4121,27503,1062,210,TRUE,"2011-02-03 12:40:15","http://www.royce.house.gov","http://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg"
"x412700","A. Drew Ferguson","House","R","Ga.",30," centrist Republican follower ",0.658275757112,"1.9%","x806583915012046854","Drew Ferguson","RepDrewFerguson","West Point, GA","Proud to serve the good people of Georgia's 3rd District in Congress",945,3176,100,72,TRUE,"2016-12-07 19:39:25","","http://pbs.twimg.com/profile_images/822518879989669888/XpIayZNk_normal.jpg"
"x412690","Matt Gaetz","House","R","Fla.",30," rank-and-file Republican",0.660441652151,"9.5%","x58579942","Matt Gaetz","mattgaetz","Fort Walton Beach, FL","Congressman for Northwest Florida. Tweets are my own without help or review from staff - which occasionally frustrates them. #OpenGaetz",7561,30129,2142,6122,TRUE,"2009-07-20 20:24:48","http://www.mattgaetz.com","http://pbs.twimg.com/profile_images/956409257842368512/b_3zqFxv_normal.jpg"
"x412690","Matt Gaetz","House","R","Fla.",30," rank-and-file Republican",0.660441652151,"9.5%","x818948638890217473","Rep. Matt Gaetz","RepMattGaetz","","Official Twitter for Congressman Matt Gaetz.
Proud conservative, and Northwest Florida native who is honored to serve the First District of Florida.",1303,49107,723,227,TRUE,"2017-01-10 22:32:25","http://Gaetz.house.gov","http://pbs.twimg.com/profile_images/955192346982805504/xl-Da7PG_normal.jpg"
"x412712","Ted Budd","House","R","N.C.",30," moderate Republican follower",0.660696524808,"4.2%","x817138492614524928","Ted Budd","RepTedBudd","Davie County, North Carolina ","Proudly serving the 13th district of North Carolina. #NC13",629,3534,187,40,TRUE,"2017-01-05 22:39:33","http://budd.house.gov","http://pbs.twimg.com/profile_images/817146305009086465/2fRGK8R5_normal.jpg"
"x400380","Christopher H. Smith","House","R","N.J.",30," moderate Republican leader",0.660892399279,"12.7%","x1289319271","Rep. Chris Smith","RepChrisSmith","","Proud to represent the 4th Congressional District of New Jersey.",1049,18470,229,151,TRUE,"2013-03-22 18:03:53","http://chrissmith.house.gov/","http://pbs.twimg.com/profile_images/915302659271380993/AGh07FqH_normal.jpg"
"x400340","Harold Rogers","House","R","Ky.",30," moderate Republican follower",0.666588294063,"3.7%","x550401754","Hal Rogers","RepHalRogers","Somerset, KY","Representing the people of Southern and Eastern Kentucky and serving as Chairman of the U.S. House Appropriations Subcommittee on State and Foreign Operations",3421,13777,722,1011,TRUE,"2012-04-10 19:59:22","http://halrogers.house.gov/","http://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg"
"x400196","Darrell Issa","House","R","Calif.",31," rank-and-file Republican",0.667396335752,"4.0%","x63650107","Darrell Issa","TeamIssa","San Diego, CA","Father. Tech Entrepreneur. Congressman for CA-49. Building a brighter future for California families.

Campaign account.",1267,9060,923,99,TRUE,"2009-08-07 05:39:34","http://www.DarrellIssa.com","http://pbs.twimg.com/profile_images/769204904917368832/brWV67Ok_normal.jpg"
"x400196","Darrell Issa","House","R","Calif.",31," rank-and-file Republican",0.667396335752,"4.0%","x22509548","Darrell Issa","DarrellIssa","Vista, CA & Washington, DC","I work for CA-49, Chair the Subcommittee on Courts, Intellectual Property, and the Internet, & serve on the House Committee on Foreign Affairs.",21123,292132,34099,862,TRUE,"2009-03-02 17:39:00","http://issa.house.gov","http://pbs.twimg.com/profile_images/454338555456663552/phM7MZu5_normal.jpeg"
"x412704","Roger Marshall","House","R","Kan.",31," moderate Republican follower",0.667632056752,"3.8%","x1240107944","Dr. Roger Marshall","RogerMarshallMD","Great Bend, KS","Husband. Father. Grandfather. OB/GYN. Cattle feeder. Congressman #KS01",1191,3501,192,212,TRUE,"2013-03-03 23:50:35","","http://pbs.twimg.com/profile_images/798553908645941248/4yew8Qaz_normal.jpg"
"x412679","John Kennedy","Senate","R"," La.",31," centrist Republican follower ",0.669247446959,"4.2%","x26594419","John Neely Kennedy","JohnKennedyLA","Baton Rouge, Louisiana","U.S. Senator",621,7411,2635,325,TRUE,"2009-03-25 21:18:45","http://www.JohnKennedy.com","http://pbs.twimg.com/profile_images/717809511226941440/PyWdRQVH_normal.jpg"
"x412679","John Kennedy","Senate","R"," La.",31," centrist Republican follower ",0.669247446959,"4.2%","x816683274076614656","John Kennedy","SenJohnKennedy","Louisiana","The official Twitter page for U.S. Senator John N. Kennedy (R-La.) https://t.co/4ceoNzx1Ck",771,12539,1299,377,TRUE,"2017-01-04 16:30:40","https://www.kennedy.senate.gov/","http://pbs.twimg.com/profile_images/831592195320840192/GXfc24bb_normal.jpg"
"x412486","Jaime Herrera Beutler","House","R","Wash.",31," rank-and-file Republican",0.669749283302,"9.1%","x242926427","JaimeHerreraBeutler","HerreraBeutler","","I'm proud to have grown up in SW WA, and honored to represent this wonderful region in the US Congress. Want regular email updates? http://t.co/sZutp93Fhg",702,17250,1107,0,TRUE,"2011-01-25 22:36:44","http://JHB.house.gov","http://pbs.twimg.com/profile_images/510487926900150272/UksS2ekj_normal.jpeg"
"x412618","Mimi Walters","House","R","Calif.",31," rank-and-file Republican",0.674285553356,"1.6%","x2327941633","Mimi Walters","MimiWaltersCA","Orange County, CA","Wife and mother of 4 great kids. U.S. Representative proudly serving #CA45 #TeamWalters",1339,2130,217,109,TRUE,"2014-02-05 00:25:07","http://www.mimiwalters.com","http://pbs.twimg.com/profile_images/750350454719016961/KI2iR1cX_normal.jpg"
"x412618","Mimi Walters","House","R","Calif.",31," rank-and-file Republican",0.674285553356,"1.6%","x47798449","Mimi Walters","RepMimiWalters","Irvine, CA","Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.",4225,11918,1024,477,TRUE,"2009-06-17 00:59:59","http://walters.house.gov","http://pbs.twimg.com/profile_images/880513367810744320/O-qcHLo4_normal.jpg"
"x412738","Ralph Norman","House","R","S.C.",31," moderate Republican follower",0.675663648508,"4.3%","x61886317","Ralph Norman","RalphNorman","Rock Hill, SC","Passionate reformer. Principled conservative. Proven fighter. Businessman. Representing South Carolina's 5th district.",508,2436,236,173,TRUE,"2009-07-31 22:02:39","http://www.electralphnorman.com","http://pbs.twimg.com/profile_images/861640309033156608/hNBvOR8B_normal.jpg"
"x412738","Ralph Norman","House","R","S.C.",31," moderate Republican follower",0.675663648508,"4.3%","x880480631108644864","Ralph Norman","RepRalphNorman","Rock Hill, SC","Official account of Congressman Ralph Norman. Proudly representing the 5th District of South Carolina.",474,1506,292,79,TRUE,"2017-06-29 17:38:35","http://norman.house.gov","http://pbs.twimg.com/profile_images/886594415904608258/VyYZc8Uk_normal.jpg"
"x412674","Darin M. LaHood","House","R","Ill.",31," rank-and-file Republican",0.675957075045,"7.0%","x3686482216","Darin LaHood","RepLaHood","IL-18 Congressional District","Proudly representing the 18th Congressional District of Illinois.",961,7641,345,689,TRUE,"2015-09-17 14:16:48","https://lahood.house.gov/","http://pbs.twimg.com/profile_images/884784404098428929/vAzowMaE_normal.jpg"
"x412611","Martha McSally","House","R","Ariz.",31," moderate Republican leader",0.67662080276,"8.2%","x2964949642","Martha McSally","RepMcSally","Southern Arizona","Honored to represent the people of Arizona's Second Congressional District in the U.S House of Representatives.",2519,30198,758,195,TRUE,"2015-01-06 20:39:37","http://mcsally.house.gov","http://pbs.twimg.com/profile_images/824280851626295324/yUxrXubq_normal.jpg"
"x412218","Dean Heller","Senate","R"," Nev.",31," centrist Republican",0.677168494704,"7.5%","x41363507","Dean Heller","DeanHeller","Carson City, Nevada","Love my state, stock car racing & the outdoors. All about common sense. Grandkids call me 'Duke'. Gov/Official account: @SenDeanHeller 
#Battleborn #NVsen",3913,22451,11056,780,TRUE,"2009-05-20 14:01:08","http://deanheller.com","http://pbs.twimg.com/profile_images/926524862792835073/HyDy5wRR_normal.jpg"
"x412218","Dean Heller","Senate","R"," Nev.",31," centrist Republican",0.677168494704,"7.5%","x266133081","Dean Heller","SenDeanHeller","Nevada","Official Account for Nevada U.S. Senator @DeanHeller. #HomeMeansNevada",6378,91941,11938,1,TRUE,"2011-03-14 18:31:08","http://heller.senate.gov","http://pbs.twimg.com/profile_images/856571974935609344/gPG4Gmf-_normal.jpg"
"x412466","Pat Meehan","House","R","Pa.",31," rank-and-file Republican",0.677310425048,"11.1%","x248850174","Patrick Meehan","RepMeehan","","Proudly representing Pennsylvania's 7th District in the U.S. House of Representatives",4203,18109,943,6,TRUE,"2011-02-07 21:19:34","http://meehan.house.gov","http://pbs.twimg.com/profile_images/1388714447/MPF11_031_506_normal.jpg"
"x412403","Jeffrey Denham","House","R","Calif.",32," rank-and-file Republican",0.677549395632,"9.4%","x248699486","Jeff Denham","RepJeffDenham","Modesto, CA","Working for the people of California's 10th district in the U.S. House of Representatives. http://t.co/8CkNyoIDFU",2706,20837,1796,293,TRUE,"2011-02-07 15:01:35","http://www.denham.house.gov","http://pbs.twimg.com/profile_images/817136772190793729/ACbWqbgL_normal.jpg"
"x300002","Lamar Alexander","Senate","R"," Tenn.",32," centrist Republican leader",0.678052598131,"2.1%","x76649729","Sen. Lamar Alexander","SenAlexander","","Follow Sen. Alexander in TN, in DC, and in the news.",4157,77843,426,6,TRUE,"2009-09-23 13:58:50","http://www.alexander.senate.gov","http://pbs.twimg.com/profile_images/824390599361044480/nZa0YXpu_normal.jpg"
"x412248","Bob Corker","Senate","R"," Tenn.",32," centrist Republican",0.679015070687,"4.9%","x283130017","Bob Corker","BobCorker","Tennessee","Serving Tennesseans in the U.S. Senate",143,8938,562,0,TRUE,"2011-04-16 16:54:25","http://www.bobcorker.com","http://pbs.twimg.com/profile_images/2284001626/65rtjk29wyrcjuw7y46x_normal.jpeg"
"x412248","Bob Corker","Senate","R"," Tenn.",32," centrist Republican",0.679015070687,"4.9%","x73303753","Senator Bob Corker","SenBobCorker","Tennessee","Official news and updates from United States Senator Bob Corker (R-Tennessee) and his staff.",3977,346082,561,113,TRUE,"2009-09-11 03:56:08","http://corker.senate.gov/","http://pbs.twimg.com/profile_images/910557517343789057/Sh38oulI_normal.jpg"
"x412614","Steve Knight","House","R","Calif.",32," rank-and-file Republican",0.680187559564,"7.7%","x2974648323","Rep. Steve Knight","SteveKnight25","","Proudly representing California's 25th Congressional District.",849,4783,22,63,TRUE,"2015-01-12 13:24:19","https://knight.house.gov/","http://pbs.twimg.com/profile_images/560528293292548096/zPZwgtN3_normal.jpeg"
"x412683","Andy Biggs","House","R","Ariz.",32," rank-and-file Republican",0.68344291321,"9.6%","x702601370344402944","Andy Biggs","andybiggs4az","Arizona, USA","U.S. Representative for #AZ05. Native Arizonan, proud Husband, Father, Grandfather and Conservative Republican.",720,2517,531,52,TRUE,"2016-02-24 21:09:55","http://www.biggsforcongress.com","http://pbs.twimg.com/profile_images/709854376290963456/aGJaDIlh_normal.jpg"
"x412683","Andy Biggs","House","R","Ariz.",32," rank-and-file Republican",0.68344291321,"9.6%","x816652616625168388","Rep Andy Biggs","RepAndyBiggsAZ","Arizona, USA","Representing the 5th Congressional District of Arizona.",2516,7888,1190,2039,TRUE,"2017-01-04 14:28:51","http://biggs.house.gov","http://pbs.twimg.com/profile_images/816653962669686784/KW4t-1Xf_normal.jpg"
"x400419","Greg Walden","House","R","Ore.",32," rank-and-file Republican",0.684411304584,"5.9%","x32010840","Rep. Greg Walden","repgregwalden","Oregon","Proudly serving the people of Oregon's Second Congressional District. Chairman of @HouseCommerce",2155,25175,176,2,TRUE,"2009-04-16 17:31:34","http://walden.house.gov","http://pbs.twimg.com/profile_images/705033575066943488/W58QO-EK_normal.jpg"
"x412646","Lee Zeldin","House","R","N.Y.",32," rank-and-file Republican",0.684548524762,"6.5%","x15874918","Lee Zeldin","leezeldin","Shirley, L.I., N.Y.","Dad, Husband, Congressman (NY-1), Army Reserve Major",5300,9684,1995,406,TRUE,"2008-08-16 17:35:57","http://www.zeldinforcongress.com","http://pbs.twimg.com/profile_images/841410231510978560/p377dgzj_normal.jpg"
